x,y,detectorID,nPrimary,roiCounts,normalizedCounts
-50,9.18367,4,400000,0,0
-50,9.18367,5,400000,0,0
-50,11.2245,0,400000,0,0
-50,11.2245,1,400000,0,0
-50,11.2245,2,400000,0,0
-50,11.2245,3,400000,0,0
-50,11.2245,4,400000,0,0
-50,11.2245,5,400000,0,0
-50,13.2653,0,400000,0,0
-50,13.2653,1,400000,0,0
-50,13.2653,2,400000,0,0
-50,13.2653,3,400000,0,0
-50,13.2653,4,400000,0,0
-50,13.2653,5,400000,0,0
-50,15.3061,0,400000,0,0
-50,15.3061,1,400000,0,0
-50,15.3061,2,400000,0,0
-50,15.3061,3,400000,0,0
-50,15.3061,4,400000,0,0
-50,15.3061,5,400000,0,0
-50,17.3469,0,400000,0,0
-50,17.3469,1,400000,0,0
-50,17.3469,2,400000,0,0
-50,17.3469,3,400000,0,0
-50,17.3469,4,400000,0,0
-50,17.3469,5,400000,0,0
-50,19.3878,0,400000,0,0
-50,19.3878,1,400000,0,0
-50,19.3878,2,400000,0,0
-50,19.3878,3,400000,0,0
-50,19.3878,4,400000,0,0
-50,19.3878,5,400000,0,0
-50,21.4286,0,400000,0,0
-50,21.4286,1,400000,0,0
-50,21.4286,2,400000,0,0
-50,21.4286,3,400000,0,0
-50,21.4286,4,400000,0,0
-50,21.4286,5,400000,0,0
-50,23.4694,0,400000,0,0
-50,23.4694,1,400000,0,0
-50,23.4694,2,400000,0,0
-50,23.4694,3,400000,0,0
-50,23.4694,4,400000,0,0
-50,23.4694,5,400000,0,0
-50,25.5102,0,400000,0,0
-50,25.5102,1,400000,0,0
-50,25.5102,2,400000,0,0
-50,25.5102,3,400000,0,0
-50,25.5102,4,400000,0,0
-50,25.5102,5,400000,0,0
-50,27.551,0,400000,0,0
-50,27.551,1,400000,0,0
-50,27.551,2,400000,0,0
-50,27.551,3,400000,0,0
-50,27.551,4,400000,0,0
-50,27.551,5,400000,0,0
-50,29.5918,0,400000,0,0
-50,29.5918,1,400000,0,0
-50,29.5918,2,400000,0,0
-50,29.5918,3,400000,0,0
-50,29.5918,4,400000,0,0
-50,29.5918,5,400000,0,0
-50,31.6327,0,400000,0,0
-50,31.6327,1,400000,0,0
-50,31.6327,2,400000,0,0
-50,31.6327,3,400000,0,0
-50,31.6327,4,400000,0,0
-50,31.6327,5,400000,0,0
-50,33.6735,0,400000,0,0
-50,33.6735,1,400000,0,0
-50,33.6735,2,400000,0,0
-50,33.6735,3,400000,0,0
-50,33.6735,4,400000,0,0
-50,33.6735,5,400000,0,0
-50,35.7143,0,400000,0,0
-50,35.7143,1,400000,0,0
-50,35.7143,2,400000,0,0
-50,35.7143,3,400000,0,0
-50,35.7143,4,400000,0,0
-50,35.7143,5,400000,0,0
-50,37.7551,0,400000,0,0
-50,37.7551,1,400000,0,0
-50,37.7551,2,400000,0,0
-50,37.7551,3,400000,0,0
-50,37.7551,4,400000,0,0
-50,37.7551,5,400000,0,0
-50,39.7959,0,400000,0,0
-50,39.7959,1,400000,0,0
-50,39.7959,2,400000,0,0
-50,39.7959,3,400000,0,0
-50,39.7959,4,400000,0,0
-50,39.7959,5,400000,0,0
-50,41.8367,0,400000,0,0
-50,41.8367,1,400000,0,0
-50,41.8367,2,400000,0,0
-50,41.8367,3,400000,0,0
-50,41.8367,4,400000,0,0
-50,41.8367,5,400000,0,0
-50,43.8776,0,400000,0,0
-50,43.8776,1,400000,0,0
-50,43.8776,2,400000,0,0
-50,43.8776,3,400000,0,0
-50,43.8776,4,400000,0,0
-50,43.8776,5,400000,0,0
-50,45.9184,0,400000,0,0
-50,45.9184,1,400000,0,0
-50,45.9184,2,400000,0,0
-50,45.9184,3,400000,0,0
-50,45.9184,4,400000,0,0
-50,45.9184,5,400000,0,0
-50,47.9592,0,400000,0,0
-50,47.9592,1,400000,0,0
-50,47.9592,2,400000,0,0
-50,47.9592,3,400000,0,0
-50,47.9592,4,400000,0,0
-50,47.9592,5,400000,0,0
-50,50,0,400000,0,0
-50,50,1,400000,0,0
-50,50,2,400000,0,0
-50,50,3,400000,0,0
-50,50,4,400000,0,0
-50,50,5,400000,0,0
-47.9592,-50,0,400000,0,0
-47.9592,-50,1,400000,0,0
-47.9592,-50,2,400000,0,0
-47.9592,-50,3,400000,0,0
-47.9592,-50,4,400000,0,0
-47.9592,-50,5,400000,0,0
-47.9592,-47.9592,0,400000,0,0
-47.9592,-47.9592,1,400000,0,0
-47.9592,-47.9592,2,400000,0,0
-47.9592,-47.9592,3,400000,0,0
-47.9592,-47.9592,4,400000,0,0
-47.9592,-47.9592,5,400000,0,0
-47.9592,-45.9184,0,400000,0,0
-47.9592,-45.9184,1,400000,0,0
-47.9592,-45.9184,2,400000,0,0
-47.9592,-45.9184,3,400000,0,0
-47.9592,-45.9184,4,400000,0,0
-47.9592,-45.9184,5,400000,0,0
-47.9592,-43.8776,0,400000,0,0
-47.9592,-43.8776,1,400000,0,0
-47.9592,-43.8776,2,400000,0,0
-47.9592,-43.8776,3,400000,0,0
-47.9592,-43.8776,4,400000,0,0
-47.9592,-43.8776,5,400000,0,0
-47.9592,-41.8367,0,400000,0,0
-47.9592,-41.8367,1,400000,0,0
-47.9592,-41.8367,2,400000,0,0
-47.9592,-41.8367,3,400000,0,0
-47.9592,-41.8367,4,400000,0,0
-47.9592,-41.8367,5,400000,0,0
-47.9592,-39.7959,0,400000,0,0
-47.9592,-39.7959,1,400000,0,0
-47.9592,-39.7959,2,400000,0,0
-47.9592,-39.7959,3,400000,0,0
-47.9592,-39.7959,4,400000,0,0
-47.9592,-39.7959,5,400000,0,0
-47.9592,-37.7551,0,400000,0,0
-47.9592,-37.7551,1,400000,0,0
-47.9592,-37.7551,2,400000,0,0
-47.9592,-37.7551,3,400000,0,0
-47.9592,-37.7551,4,400000,0,0
-47.9592,-37.7551,5,400000,0,0
-47.9592,-35.7143,0,400000,0,0
-47.9592,-35.7143,1,400000,0,0
-47.9592,-35.7143,2,400000,0,0
-47.9592,-35.7143,3,400000,0,0
-47.9592,-35.7143,4,400000,0,0
-47.9592,-35.7143,5,400000,0,0
-47.9592,-33.6735,0,400000,0,0
-47.9592,-33.6735,1,400000,0,0
-47.9592,-33.6735,2,400000,0,0
-47.9592,-33.6735,3,400000,0,0
-47.9592,-33.6735,4,400000,0,0
-47.9592,-33.6735,5,400000,0,0
-47.9592,-31.6327,0,400000,0,0
-47.9592,-31.6327,1,400000,0,0
-47.9592,-31.6327,2,400000,0,0
-47.9592,-31.6327,3,400000,0,0
-47.9592,-31.6327,4,400000,0,0
-47.9592,-31.6327,5,400000,0,0
-47.9592,-29.5918,0,400000,0,0
-47.9592,-29.5918,1,400000,0,0
-47.9592,-29.5918,2,400000,0,0
-47.9592,-29.5918,3,400000,0,0
-47.9592,-29.5918,4,400000,0,0
-47.9592,-29.5918,5,400000,0,0
-47.9592,-27.551,0,400000,0,0
-47.9592,-27.551,1,400000,0,0
-47.9592,-27.551,2,400000,0,0
-47.9592,-27.551,3,400000,0,0
-47.9592,-27.551,4,400000,0,0
-47.9592,-27.551,5,400000,0,0
-47.9592,-25.5102,0,400000,0,0
-47.9592,-25.5102,1,400000,0,0
-47.9592,-25.5102,2,400000,0,0
-47.9592,-25.5102,3,400000,0,0
-47.9592,-25.5102,4,400000,0,0
-47.9592,-25.5102,5,400000,0,0
-47.9592,-23.4694,0,400000,0,0
-47.9592,-23.4694,1,400000,0,0
-47.9592,-23.4694,2,400000,0,0
-47.9592,-23.4694,3,400000,0,0
-47.9592,-23.4694,4,400000,0,0
-47.9592,-23.4694,5,400000,0,0
-47.9592,-21.4286,0,400000,0,0
-47.9592,-21.4286,1,400000,0,0
-47.9592,-21.4286,2,400000,0,0
-47.9592,-21.4286,3,400000,0,0
-47.9592,-21.4286,4,400000,0,0
-47.9592,-21.4286,5,400000,0,0
-47.9592,-19.3878,0,400000,0,0
-47.9592,-19.3878,1,400000,0,0
-47.9592,-19.3878,2,400000,0,0
-47.9592,-19.3878,3,400000,0,0
-47.9592,-19.3878,4,400000,0,0
-47.9592,-19.3878,5,400000,0,0
-47.9592,-17.3469,0,400000,0,0
-47.9592,-17.3469,1,400000,0,0
-47.9592,-17.3469,2,400000,0,0
-47.9592,-17.3469,3,400000,0,0
-47.9592,-17.3469,4,400000,0,0
-47.9592,-17.3469,5,400000,0,0
-47.9592,-15.3061,0,400000,0,0
-47.9592,-15.3061,1,400000,0,0
-47.9592,-15.3061,2,400000,0,0
-47.9592,-15.3061,3,400000,0,0
-47.9592,-15.3061,4,400000,0,0
-47.9592,-15.3061,5,400000,0,0
-47.9592,-13.2653,0,400000,0,0
-47.9592,-13.2653,1,400000,0,0
-47.9592,-13.2653,2,400000,0,0
-47.9592,-13.2653,3,400000,0,0
-47.9592,-13.2653,4,400000,0,0
-47.9592,-13.2653,5,400000,0,0
-47.9592,-11.2245,0,400000,0,0
-47.9592,-11.2245,1,400000,0,0
-47.9592,-11.2245,2,400000,0,0
-47.9592,-11.2245,3,400000,0,0
-47.9592,-11.2245,4,400000,0,0
-47.9592,-11.2245,5,400000,0,0
-47.9592,-9.18367,0,400000,0,0
-47.9592,-9.18367,1,400000,0,0
-47.9592,-9.18367,2,400000,0,0
-47.9592,-9.18367,3,400000,0,0
-47.9592,-9.18367,4,400000,0,0
-47.9592,-9.18367,5,400000,0,0
-47.9592,-7.14286,0,400000,0,0
-47.9592,-7.14286,1,400000,0,0
-47.9592,-7.14286,2,400000,0,0
-47.9592,-7.14286,3,400000,0,0
-47.9592,-7.14286,4,400000,0,0
-47.9592,-7.14286,5,400000,0,0
-47.9592,-5.10204,0,400000,0,0
-47.9592,-5.10204,1,400000,0,0
-47.9592,-5.10204,2,400000,0,0
-47.9592,-5.10204,3,400000,0,0
-47.9592,-5.10204,4,400000,0,0
-47.9592,-5.10204,5,400000,0,0
-47.9592,-3.06122,0,400000,0,0
-47.9592,-3.06122,1,400000,0,0
-47.9592,-3.06122,2,400000,0,0
-47.9592,-3.06122,3,400000,0,0
-47.9592,-3.06122,4,400000,0,0
-47.9592,-3.06122,5,400000,0,0
-47.9592,-1.02041,0,400000,0,0
-47.9592,-1.02041,1,400000,0,0
-47.9592,-1.02041,2,400000,0,0
-47.9592,-1.02041,3,400000,0,0
-47.9592,-1.02041,4,400000,0,0
-47.9592,-1.02041,5,400000,0,0
-47.9592,1.02041,0,400000,0,0
-47.9592,1.02041,1,400000,0,0
-47.9592,1.02041,2,400000,0,0
-47.9592,1.02041,3,400000,0,0
-47.9592,1.02041,4,400000,0,0
-47.9592,1.02041,5,400000,0,0
-47.9592,3.06122,0,400000,0,0
-47.9592,3.06122,1,400000,0,0
-47.9592,3.06122,2,400000,0,0
-47.9592,3.06122,3,400000,0,0
-47.9592,3.06122,4,400000,0,0
-47.9592,3.06122,5,400000,0,0
-47.9592,5.10204,0,400000,0,0
-47.9592,5.10204,1,400000,0,0
-47.9592,5.10204,2,400000,0,0
-47.9592,5.10204,3,400000,0,0
-47.9592,5.10204,4,400000,0,0
-47.9592,5.10204,5,400000,0,0
-47.9592,7.14286,0,400000,0,0
-47.9592,7.14286,1,400000,0,0
-47.9592,7.14286,2,400000,0,0
-47.9592,7.14286,3,400000,0,0
-47.9592,7.14286,4,400000,0,0
-47.9592,7.14286,5,400000,0,0
-47.9592,9.18367,0,400000,0,0
-47.9592,9.18367,1,400000,0,0
-47.9592,9.18367,2,400000,0,0
-47.9592,9.18367,3,400000,0,0
-47.9592,9.18367,4,400000,0,0
-47.9592,9.18367,5,400000,0,0
-47.9592,11.2245,0,400000,0,0
-47.9592,11.2245,1,400000,0,0
-47.9592,11.2245,2,400000,0,0
-47.9592,11.2245,3,400000,0,0
-47.9592,11.2245,4,400000,0,0
-47.9592,11.2245,5,400000,0,0
-47.9592,13.2653,0,400000,0,0
-47.9592,13.2653,1,400000,0,0
-47.9592,13.2653,2,400000,0,0
-47.9592,13.2653,3,400000,0,0
-47.9592,13.2653,4,400000,0,0
-47.9592,13.2653,5,400000,0,0
-47.9592,15.3061,0,400000,0,0
-47.9592,15.3061,1,400000,0,0
-47.9592,15.3061,2,400000,0,0
-47.9592,15.3061,3,400000,0,0
-47.9592,15.3061,4,400000,0,0
-47.9592,15.3061,5,400000,0,0
-47.9592,17.3469,0,400000,0,0
-47.9592,17.3469,1,400000,0,0
-47.9592,17.3469,2,400000,0,0
-47.9592,17.3469,3,400000,0,0
-47.9592,17.3469,4,400000,0,0
-47.9592,17.3469,5,400000,0,0
-47.9592,19.3878,0,400000,0,0
-47.9592,19.3878,1,400000,0,0
-47.9592,19.3878,2,400000,0,0
-47.9592,19.3878,3,400000,0,0
-47.9592,19.3878,4,400000,0,0
-47.9592,19.3878,5,400000,0,0
-47.9592,21.4286,0,400000,0,0
-47.9592,21.4286,1,400000,0,0
-47.9592,21.4286,2,400000,0,0
-47.9592,21.4286,3,400000,0,0
-47.9592,21.4286,4,400000,0,0
-47.9592,21.4286,5,400000,0,0
-47.9592,23.4694,0,400000,0,0
-47.9592,23.4694,1,400000,0,0
-47.9592,23.4694,2,400000,0,0
-47.9592,23.4694,3,400000,0,0
-47.9592,23.4694,4,400000,0,0
-47.9592,23.4694,5,400000,0,0
-47.9592,25.5102,0,400000,0,0
-47.9592,25.5102,1,400000,0,0
-47.9592,25.5102,2,400000,0,0
-47.9592,25.5102,3,400000,0,0
-47.9592,25.5102,4,400000,0,0
-47.9592,25.5102,5,400000,0,0
-47.9592,27.551,0,400000,0,0
-47.9592,27.551,1,400000,0,0
-47.9592,27.551,2,400000,0,0
-47.9592,27.551,3,400000,0,0
-47.9592,27.551,4,400000,0,0
-47.9592,27.551,5,400000,0,0
-47.9592,29.5918,0,400000,0,0
-47.9592,29.5918,1,400000,0,0
-47.9592,29.5918,2,400000,0,0
-47.9592,29.5918,3,400000,0,0
-47.9592,29.5918,4,400000,0,0
-47.9592,29.5918,5,400000,0,0
-47.9592,31.6327,0,400000,0,0
-47.9592,31.6327,1,400000,0,0
-47.9592,31.6327,2,400000,0,0
-47.9592,31.6327,3,400000,0,0
-47.9592,31.6327,4,400000,0,0
-47.9592,31.6327,5,400000,0,0
-47.9592,33.6735,0,400000,0,0
-47.9592,33.6735,1,400000,0,0
-47.9592,33.6735,2,400000,0,0
-47.9592,33.6735,3,400000,0,0
-47.9592,33.6735,4,400000,0,0
-47.9592,33.6735,5,400000,0,0
-47.9592,35.7143,0,400000,0,0
-47.9592,35.7143,1,400000,0,0
-47.9592,35.7143,2,400000,0,0
-47.9592,35.7143,3,400000,0,0
-47.9592,35.7143,4,400000,0,0
-47.9592,35.7143,5,400000,0,0
-47.9592,37.7551,0,400000,0,0
-47.9592,37.7551,1,400000,0,0
-47.9592,37.7551,2,400000,0,0
-47.9592,37.7551,3,400000,0,0
-47.9592,37.7551,4,400000,0,0
-47.9592,37.7551,5,400000,0,0
-47.9592,39.7959,0,400000,0,0
-47.9592,39.7959,1,400000,0,0
-47.9592,39.7959,2,400000,0,0
-47.9592,39.7959,3,400000,0,0
-47.9592,39.7959,4,400000,0,0
-47.9592,39.7959,5,400000,0,0
-47.9592,41.8367,0,400000,0,0
-47.9592,41.8367,1,400000,0,0
-47.9592,41.8367,2,400000,0,0
-47.9592,41.8367,3,400000,0,0
-47.9592,41.8367,4,400000,0,0
-47.9592,41.8367,5,400000,0,0
-47.9592,43.8776,0,400000,0,0
-47.9592,43.8776,1,400000,0,0
-47.9592,43.8776,2,400000,0,0
-47.9592,43.8776,3,400000,0,0
-47.9592,43.8776,4,400000,0,0
-47.9592,43.8776,5,400000,0,0
-47.9592,45.9184,0,400000,0,0
-47.9592,45.9184,1,400000,0,0
-47.9592,45.9184,2,400000,0,0
-47.9592,45.9184,3,400000,0,0
-47.9592,45.9184,4,400000,0,0
-47.9592,45.9184,5,400000,0,0
-47.9592,47.9592,0,400000,0,0
-47.9592,47.9592,1,400000,0,0
-47.9592,47.9592,2,400000,0,0
-47.9592,47.9592,3,400000,0,0
-47.9592,47.9592,4,400000,0,0
-47.9592,47.9592,5,400000,0,0
-47.9592,50,0,400000,0,0
-47.9592,50,1,400000,0,0
-47.9592,50,2,400000,0,0
-47.9592,50,3,400000,0,0
-47.9592,50,4,400000,0,0
-47.9592,50,5,400000,0,0
-45.9184,-50,0,400000,0,0
-45.9184,-50,1,400000,0,0
-45.9184,-50,2,400000,0,0
-45.9184,-50,3,400000,0,0
-45.9184,-50,4,400000,0,0
-45.9184,-50,5,400000,0,0
-45.9184,-47.9592,0,400000,0,0
-45.9184,-47.9592,1,400000,0,0
-45.9184,-47.9592,2,400000,0,0
-45.9184,-47.9592,3,400000,0,0
-45.9184,-47.9592,4,400000,0,0
-45.9184,-47.9592,5,400000,0,0
-45.9184,-45.9184,0,400000,0,0
-45.9184,-45.9184,1,400000,0,0
-45.9184,-45.9184,2,400000,0,0
-45.9184,-45.9184,3,400000,0,0
-45.9184,-45.9184,4,400000,0,0
-45.9184,-45.9184,5,400000,0,0
-45.9184,-43.8776,0,400000,0,0
-45.9184,-43.8776,1,400000,0,0
-45.9184,-43.8776,2,400000,0,0
-45.9184,-43.8776,3,400000,0,0
-45.9184,-43.8776,4,400000,0,0
-45.9184,-43.8776,5,400000,0,0
-45.9184,-41.8367,0,400000,0,0
-45.9184,-41.8367,1,400000,0,0
-45.9184,-41.8367,2,400000,0,0
-45.9184,-41.8367,3,400000,0,0
-45.9184,-41.8367,4,400000,0,0
-45.9184,-41.8367,5,400000,0,0
-45.9184,-39.7959,0,400000,0,0
-45.9184,-39.7959,1,400000,0,0
-45.9184,-39.7959,2,400000,0,0
-45.9184,-39.7959,3,400000,0,0
-45.9184,-39.7959,4,400000,0,0
-45.9184,-39.7959,5,400000,0,0
-45.9184,-37.7551,0,400000,0,0
-45.9184,-37.7551,1,400000,0,0
-45.9184,-37.7551,2,400000,0,0
-45.9184,-37.7551,3,400000,0,0
-45.9184,-37.7551,4,400000,0,0
-45.9184,-37.7551,5,400000,0,0
-45.9184,-35.7143,0,400000,0,0
-45.9184,-35.7143,1,400000,0,0
-45.9184,-35.7143,2,400000,0,0
-45.9184,-35.7143,3,400000,0,0
-45.9184,-35.7143,4,400000,0,0
-45.9184,-35.7143,5,400000,0,0
-45.9184,-33.6735,0,400000,0,0
-45.9184,-33.6735,1,400000,0,0
-45.9184,-33.6735,2,400000,0,0
-45.9184,-33.6735,3,400000,0,0
-45.9184,-33.6735,4,400000,0,0
-45.9184,-33.6735,5,400000,0,0
-45.9184,-31.6327,0,400000,0,0
-45.9184,-31.6327,1,400000,0,0
-45.9184,-31.6327,2,400000,0,0
-45.9184,-31.6327,3,400000,0,0
-45.9184,-31.6327,4,400000,0,0
-45.9184,-31.6327,5,400000,0,0
-45.9184,-29.5918,0,400000,0,0
-45.9184,-29.5918,1,400000,0,0
-45.9184,-29.5918,2,400000,0,0
-45.9184,-29.5918,3,400000,0,0
-45.9184,-29.5918,4,400000,0,0
-45.9184,-29.5918,5,400000,0,0
-45.9184,-27.551,0,400000,0,0
-45.9184,-27.551,1,400000,0,0
-45.9184,-27.551,2,400000,0,0
-45.9184,-27.551,3,400000,0,0
-45.9184,-27.551,4,400000,0,0
-45.9184,-27.551,5,400000,0,0
-45.9184,-25.5102,0,400000,0,0
-45.9184,-25.5102,1,400000,0,0
-45.9184,-25.5102,2,400000,0,0
-45.9184,-25.5102,3,400000,0,0
-45.9184,-25.5102,4,400000,0,0
-45.9184,-25.5102,5,400000,0,0
-45.9184,-23.4694,0,400000,0,0
-45.9184,-23.4694,1,400000,0,0
-45.9184,-23.4694,2,400000,0,0
-45.9184,-23.4694,3,400000,0,0
-45.9184,-23.4694,4,400000,0,0
-45.9184,-23.4694,5,400000,0,0
-45.9184,-21.4286,0,400000,0,0
-45.9184,-21.4286,1,400000,0,0
-45.9184,-21.4286,2,400000,0,0
-45.9184,-21.4286,3,400000,0,0
-45.9184,-21.4286,4,400000,0,0
-45.9184,-21.4286,5,400000,0,0
-45.9184,-19.3878,0,400000,0,0
-45.9184,-19.3878,1,400000,0,0
-45.9184,-19.3878,2,400000,0,0
-45.9184,-19.3878,3,400000,0,0
-45.9184,-19.3878,4,400000,0,0
-45.9184,-19.3878,5,400000,0,0
-45.9184,-17.3469,0,400000,0,0
-45.9184,-17.3469,1,400000,0,0
-45.9184,-17.3469,2,400000,0,0
-45.9184,-17.3469,3,400000,0,0
-45.9184,-17.3469,4,400000,0,0
-45.9184,-17.3469,5,400000,0,0
-45.9184,-15.3061,0,400000,0,0
-45.9184,-15.3061,1,400000,0,0
-45.9184,-15.3061,2,400000,0,0
-45.9184,-15.3061,3,400000,0,0
-45.9184,-15.3061,4,400000,0,0
-45.9184,-15.3061,5,400000,0,0
-45.9184,-13.2653,0,400000,0,0
-45.9184,-13.2653,1,400000,0,0
-45.9184,-13.2653,2,400000,0,0
-45.9184,-13.2653,3,400000,0,0
-45.9184,-13.2653,4,400000,0,0
-45.9184,-13.2653,5,400000,0,0
-45.9184,-11.2245,0,400000,0,0
-45.9184,-11.2245,1,400000,0,0
-45.9184,-11.2245,2,400000,0,0
-45.9184,-11.2245,3,400000,0,0
-45.9184,-11.2245,4,400000,0,0
-45.9184,-11.2245,5,400000,0,0
-45.9184,-9.18367,0,400000,0,0
-45.9184,-9.18367,1,400000,0,0
-45.9184,-9.18367,2,400000,0,0
-45.9184,-9.18367,3,400000,0,0
-45.9184,-9.18367,4,400000,0,0
